
1.57598;1.57598;1.57598;1.57598;1.57599;1.57599;1.57599;1.57599;1.576;1.576;1.576;1.576;1.576;1.57601;1.57601;1.57601;1.57601;1.57601;1.57602;1.57602;1.57602;1.57602;1.57603;1.57603;1.57603;1.57603;1.57603;1.57604;1.57604;1.57604;1.57604;1.57604;1.57605;1.57605;1.57605;1.57605;1.57606;1.57606;1.57606;1.57606;1.57606;1.57607;1.57607;1.57607;1.57607;1.57607;1.57608;1.57608;1.57608;1.57608;1.57609;1.57609;1.57609;1.57609;1.57609;1.5761;1.5761;1.5761;1.5761;1.5761;1.57611;1.57611;1.57611;1.57611;1.57612;1.57612;1.57612;1.57612;1.57612;1.57613;1.57613;1.57613;1.57613;1.57613;1.57614;1.57614;1.57614;1.57614;1.57615;1.57615;1.57615;1.57615;1.57615;1.57616;1.57616;1.57616;1.57616;1.57616;1.57617;1.57617;1.57617;1.57617;1.57618;1.57618;1.57618;1.57618;1.57618;1.57619;1.57619;1.57619;1.57619
1.59293;1.59293;1.59293;1.59293;1.59294;1.59294;1.59294;1.59294;1.59295;1.59295;1.59295;1.59295;1.59295;1.59296;1.59296;1.59296;1.59296;1.59296;1.59297;1.59297;1.59297;1.59297;1.59298;1.59298;1.59298;1.59298;1.59298;1.59299;1.59299;1.59299;1.59299;1.59299;1.593;1.593;1.593;1.593;1.59301;1.59301;1.59301;1.59301;1.59301;1.59302;1.59302;1.59302;1.59302;1.59302;1.59303;1.59303;1.59303;1.59303;1.59304;1.59304;1.59304;1.59304;1.59304;1.59305;1.59305;1.59305;1.59305;1.59305;1.59306;1.59306;1.59306;1.59306;1.59307;1.59307;1.59307;1.59307;1.59307;1.59308;1.59308;1.59308;1.59308;1.59308;1.59309;1.59309;1.59309;1.59309;1.5931;1.5931;1.5931;1.5931;1.5931;1.59311;1.59311;1.59311;1.59311;1.59311;1.59312;1.59312;1.59312;1.59312;1.59313;1.59313;1.59313;1.59313;1.59313;1.59314;1.59314;1.59314;1.59314
1.60557;1.60557;1.60557;1.60557;1.60557;1.60558;1.60558;1.60558;1.60558;1.60558;1.60559;1.60559;1.60559;1.60559;1.6056;1.6056;1.6056;1.6056;1.6056;1.60561;1.60561;1.60561;1.60561;1.60561;1.60562;1.60562;1.60562;1.60562;1.60563;1.60563;1.60563;1.60563;1.60563;1.60564;1.60564;1.60564;1.60564;1.60564;1.60565;1.60565;1.60565;1.60565;1.60566;1.60566;1.60566;1.60566;1.60566;1.60567;1.60567;1.60567;1.60567;1.60567;1.60568;1.60568;1.60568;1.60568;1.60569;1.60569;1.60569;1.60569;1.60569;1.6057;1.6057;1.6057;1.6057;1.6057;1.60571;1.60571;1.60571;1.60571;1.60572;1.60572;1.60572;1.60572;1.60572;1.60573;1.60573;1.60573;1.60573;1.60573;1.60574;1.60574;1.60574;1.60574;1.60575;1.60575;1.60575;1.60575;1.60575;1.60576;1.60576;1.60576;1.60576;1.60576;1.60577;1.60577;1.60577;1.60577;1.60578;1.60578;1.60578
1.61384;1.61384;1.61384;1.61385;1.61385;1.61385;1.61385;1.61385;1.61386;1.61386;1.61386;1.61386;1.61386;1.61387;1.61387;1.61387;1.61387;1.61388;1.61388;1.61388;1.61388;1.61388;1.61389;1.61389;1.61389;1.61389;1.61389;1.6139;1.6139;1.6139;1.6139;1.61391;1.61391;1.61391;1.61391;1.61391;1.61392;1.61392;1.61392;1.61392;1.61392;1.61393;1.61393;1.61393;1.61393;1.61394;1.61394;1.61394;1.61394;1.61394;1.61395;1.61395;1.61395;1.61395;1.61395;1.61396;1.61396;1.61396;1.61396;1.61397;1.61397;1.61397;1.61397;1.61397;1.61398;1.61398;1.61398;1.61398;1.61398;1.61399;1.61399;1.61399;1.61399;1.614;1.614;1.614;1.614;1.614;1.61401;1.61401;1.61401;1.61401;1.61401;1.61402;1.61402;1.61402;1.61402;1.61403;1.61403;1.61403;1.61403;1.61403;1.61404;1.61404;1.61404;1.61404;1.61404;1.61405;1.61405;1.61405;1.61405
1.61772;1.61772;1.61772;1.61772;1.61773;1.61773;1.61773;1.61773;1.61773;1.61774;1.61774;1.61774;1.61774;1.61775;1.61775;1.61775;1.61775;1.61776;1.61776;1.61776;1.61776;1.61776;1.61777;1.61777;1.61777;1.61777;1.61778;1.61778;1.61778;1.61778;1.61778;1.61779;1.61779;1.61779;1.61779;1.6178;1.6178;1.6178;1.6178;1.61781;1.61781;1.61781;1.61781;1.61781;1.61782;1.61782;1.61782;1.61782;1.61783;1.61783;1.61783;1.61783;1.61783;1.61784;1.61784;1.61784;1.61784;1.61785;1.61785;1.61785;1.61785;1.61785;1.61786;1.61786;1.61786;1.61786;1.61787;1.61787;1.61787;1.61787;1.61788;1.61788;1.61788;1.61788;1.61788;1.61789;1.61789;1.61789;1.61789;1.6179;1.6179;1.6179;1.6179;1.6179;1.61791;1.61791;1.61791;1.61791;1.61792;1.61792;1.61792;1.61792;1.61793;1.61793;1.61793;1.61793;1.61793;1.61794;1.61794;1.61794;1.61794
1.61718;1.61719;1.61719;1.61719;1.61719;1.61719;1.6172;1.6172;1.6172;1.6172;1.6172;1.61721;1.61721;1.61721;1.61721;1.61722;1.61722;1.61722;1.61722;1.61722;1.61723;1.61723;1.61723;1.61723;1.61723;1.61724;1.61724;1.61724;1.61724;1.61725;1.61725;1.61725;1.61725;1.61725;1.61726;1.61726;1.61726;1.61726;1.61726;1.61727;1.61727;1.61727;1.61727;1.61728;1.61728;1.61728;1.61728;1.61728;1.61729;1.61729;1.61729;1.61729;1.6173;1.6173;1.6173;1.6173;1.6173;1.61731;1.61731;1.61731;1.61731;1.61731;1.61732;1.61732;1.61732;1.61732;1.61733;1.61733;1.61733;1.61733;1.61733;1.61734;1.61734;1.61734;1.61734;1.61734;1.61735;1.61735;1.61735;1.61735;1.61736;1.61736;1.61736;1.61736;1.61736;1.61737;1.61737;1.61737;1.61737;1.61737;1.61738;1.61738;1.61738;1.61738;1.61739;1.61739;1.61739;1.61739;1.61739;1.6174;1.6174
1.61224;1.61224;1.61225;1.61225;1.61225;1.61225;1.61225;1.61226;1.61226;1.61226;1.61226;1.61226;1.61227;1.61227;1.61227;1.61227;1.61228;1.61228;1.61228;1.61228;1.61228;1.61229;1.61229;1.61229;1.61229;1.61229;1.6123;1.6123;1.6123;1.6123;1.61231;1.61231;1.61231;1.61231;1.61231;1.61232;1.61232;1.61232;1.61232;1.61232;1.61233;1.61233;1.61233;1.61233;1.61234;1.61234;1.61234;1.61234;1.61234;1.61235;1.61235;1.61235;1.61235;1.61235;1.61236;1.61236;1.61236;1.61236;1.61237;1.61237;1.61237;1.61237;1.61237;1.61238;1.61238;1.61238;1.61238;1.61239;1.61239;1.61239;1.61239;1.61239;1.6124;1.6124;1.6124;1.6124;1.6124;1.61241;1.61241;1.61241;1.61241;1.61242;1.61242;1.61242;1.61242;1.61242;1.61243;1.61243;1.61243;1.61243;1.61243;1.61244;1.61244;1.61244;1.61244;1.61245;1.61245;1.61245;1.61245;1.61245;1.61246
1.60291;1.60291;1.60291;1.60292;1.60292;1.60292;1.60292;1.60292;1.60293;1.60293;1.60293;1.60293;1.60294;1.60294;1.60294;1.60294;1.60294;1.60295;1.60295;1.60295;1.60295;1.60295;1.60296;1.60296;1.60296;1.60296;1.60297;1.60297;1.60297;1.60297;1.60297;1.60298;1.60298;1.60298;1.60298;1.60298;1.60299;1.60299;1.60299;1.60299;1.603;1.603;1.603;1.603;1.603;1.60301;1.60301;1.60301;1.60301;1.60301;1.60302;1.60302;1.60302;1.60302;1.60303;1.60303;1.60303;1.60303;1.60303;1.60304;1.60304;1.60304;1.60304;1.60304;1.60305;1.60305;1.60305;1.60305;1.60306;1.60306;1.60306;1.60306;1.60306;1.60307;1.60307;1.60307;1.60307;1.60307;1.60308;1.60308;1.60308;1.60308;1.60309;1.60309;1.60309;1.60309;1.60309;1.6031;1.6031;1.6031;1.6031;1.6031;1.60311;1.60311;1.60311;1.60311;1.60312;1.60312;1.60312;1.60312;1.60312
1.58923;1.58923;1.58923;1.58923;1.58923;1.58924;1.58924;1.58924;1.58924;1.58924;1.58925;1.58925;1.58925;1.58925;1.58926;1.58926;1.58926;1.58926;1.58926;1.58927;1.58927;1.58927;1.58927;1.58927;1.58928;1.58928;1.58928;1.58928;1.58929;1.58929;1.58929;1.58929;1.58929;1.5893;1.5893;1.5893;1.5893;1.5893;1.58931;1.58931;1.58931;1.58931;1.58932;1.58932;1.58932;1.58932;1.58932;1.58933;1.58933;1.58933;1.58933;1.58933;1.58934;1.58934;1.58934;1.58934;1.58935;1.58935;1.58935;1.58935;1.58935;1.58936;1.58936;1.58936;1.58936;1.58936;1.58937;1.58937;1.58937;1.58937;1.58938;1.58938;1.58938;1.58938;1.58938;1.58939;1.58939;1.58939;1.58939;1.58939;1.5894;1.5894;1.5894;1.5894;1.58941;1.58941;1.58941;1.58941;1.58941;1.58942;1.58942;1.58942;1.58942;1.58942;1.58943;1.58943;1.58943;1.58943;1.58944;1.58944;1.58944
1.57124;1.57124;1.57125;1.57125;1.57125;1.57125;1.57126;1.57126;1.57126;1.57126;1.57126;1.57127;1.57127;1.57127;1.57127;1.57127;1.57128;1.57128;1.57128;1.57128;1.57129;1.57129;1.57129;1.57129;1.57129;1.5713;1.5713;1.5713;1.5713;1.5713;1.57131;1.57131;1.57131;1.57131;1.57132;1.57132;1.57132;1.57132;1.57132;1.57133;1.57133;1.57133;1.57133;1.57133;1.57134;1.57134;1.57134;1.57134;1.57135;1.57135;1.57135;1.57135;1.57135;1.57136;1.57136;1.57136;1.57136;1.57136;1.57137;1.57137;1.57137;1.57137;1.57138;1.57138;1.57138;1.57138;1.57138;1.57139;1.57139;1.57139;1.57139;1.57139;1.5714;1.5714;1.5714;1.5714;1.57141;1.57141;1.57141;1.57141;1.57141;1.57142;1.57142;1.57142;1.57142;1.57142;1.57143;1.57143;1.57143;1.57143;1.57144;1.57144;1.57144;1.57144;1.57144;1.57145;1.57145;1.57145;1.57145;1.57145;1.57146
1.54903;1.54903;1.54904;1.54904;1.54904;1.54904;1.54904;1.54905;1.54905;1.54905;1.54905;1.54905;1.54906;1.54906;1.54906;1.54906;1.54906;1.54907;1.54907;1.54907;1.54907;1.54907;1.54908;1.54908;1.54908;1.54908;1.54908;1.54909;1.54909;1.54909;1.54909;1.54909;1.5491;1.5491;1.5491;1.5491;1.5491;1.54911;1.54911;1.54911;1.54911;1.54911;1.54912;1.54912;1.54912;1.54912;1.54912;1.54913;1.54913;1.54913;1.54913;1.54913;1.54914;1.54914;1.54914;1.54914;1.54914;1.54915;1.54915;1.54915;1.54915;1.54915;1.54916;1.54916;1.54916;1.54916;1.54917;1.54917;1.54917;1.54917;1.54917;1.54918;1.54918;1.54918;1.54918;1.54918;1.54919;1.54919;1.54919;1.54919;1.54919;1.5492;1.5492;1.5492;1.5492;1.5492;1.54921;1.54921;1.54921;1.54921;1.54921;1.54922;1.54922;1.54922;1.54922;1.54922;1.54923;1.54923;1.54923;1.54923;1.54923
1.52268;1.52268;1.52268;1.52269;1.52269;1.52269;1.52269;1.52269;1.5227;1.5227;1.5227;1.5227;1.5227;1.52271;1.52271;1.52271;1.52271;1.52271;1.52272;1.52272;1.52272;1.52272;1.52273;1.52273;1.52273;1.52273;1.52273;1.52274;1.52274;1.52274;1.52274;1.52274;1.52275;1.52275;1.52275;1.52275;1.52275;1.52276;1.52276;1.52276;1.52276;1.52276;1.52277;1.52277;1.52277;1.52277;1.52277;1.52278;1.52278;1.52278;1.52278;1.52278;1.52279;1.52279;1.52279;1.52279;1.52279;1.5228;1.5228;1.5228;1.5228;1.5228;1.52281;1.52281;1.52281;1.52281;1.52281;1.52282;1.52282;1.52282;1.52282;1.52282;1.52283;1.52283;1.52283;1.52283;1.52283;1.52284;1.52284;1.52284;1.52284;1.52284;1.52285;1.52285;1.52285;1.52285;1.52285;1.52286;1.52286;1.52286;1.52286;1.52286;1.52287;1.52287;1.52287;1.52287;1.52288;1.52288;1.52288;1.52288;1.52288
1.49229;1.4923;1.4923;1.4923;1.4923;1.4923;1.49231;1.49231;1.49231;1.49231;1.49231;1.49231;1.49232;1.49232;1.49232;1.49232;1.49232;1.49233;1.49233;1.49233;1.49233;1.49233;1.49234;1.49234;1.49234;1.49234;1.49234;1.49235;1.49235;1.49235;1.49235;1.49235;1.49235;1.49236;1.49236;1.49236;1.49236;1.49236;1.49237;1.49237;1.49237;1.49237;1.49237;1.49238;1.49238;1.49238;1.49238;1.49238;1.49239;1.49239;1.49239;1.49239;1.49239;1.49239;1.4924;1.4924;1.4924;1.4924;1.4924;1.49241;1.49241;1.49241;1.49241;1.49241;1.49242;1.49242;1.49242;1.49242;1.49242;1.49243;1.49243;1.49243;1.49243;1.49243;1.49243;1.49244;1.49244;1.49244;1.49244;1.49244;1.49245;1.49245;1.49245;1.49245;1.49245;1.49246;1.49246;1.49246;1.49246;1.49246;1.49247;1.49247;1.49247;1.49247;1.49247;1.49248;1.49248;1.49248;1.49248;1.49248;1.49248
1.45799;1.45799;1.45799;1.458;1.458;1.458;1.458;1.458;1.45801;1.45801;1.45801;1.45801;1.45801;1.45802;1.45802;1.45802;1.45802;1.45802;1.45803;1.45803;1.45803;1.45803;1.45803;1.45803;1.45804;1.45804;1.45804;1.45804;1.45804;1.45805;1.45805;1.45805;1.45805;1.45805;1.45806;1.45806;1.45806;1.45806;1.45806;1.45807;1.45807;1.45807;1.45807;1.45807;1.45807;1.45808;1.45808;1.45808;1.45808;1.45808;1.45809;1.45809;1.45809;1.45809;1.45809;1.4581;1.4581;1.4581;1.4581;1.4581;1.45811;1.45811;1.45811;1.45811;1.45811;1.45811;1.45812;1.45812;1.45812;1.45812;1.45812;1.45813;1.45813;1.45813;1.45813;1.45813;1.45814;1.45814;1.45814;1.45814;1.45814;1.45815;1.45815;1.45815;1.45815;1.45815;1.45815;1.45816;1.45816;1.45816;1.45816;1.45816;1.45817;1.45817;1.45817;1.45817;1.45817;1.45818;1.45818;1.45818;1.45818
1.41991;1.41991;1.41991;1.41991;1.41991;1.41992;1.41992;1.41992;1.41992;1.41992;1.41992;1.41993;1.41993;1.41993;1.41993;1.41993;1.41994;1.41994;1.41994;1.41994;1.41994;1.41994;1.41995;1.41995;1.41995;1.41995;1.41995;1.41996;1.41996;1.41996;1.41996;1.41996;1.41996;1.41997;1.41997;1.41997;1.41997;1.41997;1.41998;1.41998;1.41998;1.41998;1.41998;1.41998;1.41999;1.41999;1.41999;1.41999;1.41999;1.41999;1.42;1.42;1.42;1.42;1.42;1.42001;1.42001;1.42001;1.42001;1.42001;1.42001;1.42002;1.42002;1.42002;1.42002;1.42002;1.42003;1.42003;1.42003;1.42003;1.42003;1.42003;1.42004;1.42004;1.42004;1.42004;1.42004;1.42004;1.42005;1.42005;1.42005;1.42005;1.42005;1.42006;1.42006;1.42006;1.42006;1.42006;1.42006;1.42007;1.42007;1.42007;1.42007;1.42007;1.42008;1.42008;1.42008;1.42008;1.42008;1.42008;1.42009
1.37819;1.37819;1.3782;1.3782;1.3782;1.3782;1.3782;1.37821;1.37821;1.37821;1.37821;1.37821;1.37821;1.37822;1.37822;1.37822;1.37822;1.37822;1.37823;1.37823;1.37823;1.37823;1.37823;1.37823;1.37824;1.37824;1.37824;1.37824;1.37824;1.37824;1.37825;1.37825;1.37825;1.37825;1.37825;1.37826;1.37826;1.37826;1.37826;1.37826;1.37826;1.37827;1.37827;1.37827;1.37827;1.37827;1.37828;1.37828;1.37828;1.37828;1.37828;1.37828;1.37829;1.37829;1.37829;1.37829;1.37829;1.37829;1.3783;1.3783;1.3783;1.3783;1.3783;1.37831;1.37831;1.37831;1.37831;1.37831;1.37831;1.37832;1.37832;1.37832;1.37832;1.37832;1.37833;1.37833;1.37833;1.37833;1.37833;1.37833;1.37834;1.37834;1.37834;1.37834;1.37834;1.37834;1.37835;1.37835;1.37835;1.37835;1.37835;1.37836;1.37836;1.37836;1.37836;1.37836;1.37836;1.37837;1.37837;1.37837;1.37837
1.33301;1.33301;1.33302;1.33302;1.33302;1.33302;1.33302;1.33302;1.33303;1.33303;1.33303;1.33303;1.33303;1.33303;1.33304;1.33304;1.33304;1.33304;1.33304;1.33304;1.33305;1.33305;1.33305;1.33305;1.33305;1.33305;1.33306;1.33306;1.33306;1.33306;1.33306;1.33306;1.33307;1.33307;1.33307;1.33307;1.33307;1.33307;1.33308;1.33308;1.33308;1.33308;1.33308;1.33308;1.33309;1.33309;1.33309;1.33309;1.33309;1.33309;1.3331;1.3331;1.3331;1.3331;1.3331;1.3331;1.33311;1.33311;1.33311;1.33311;1.33311;1.33311;1.33312;1.33312;1.33312;1.33312;1.33312;1.33312;1.33313;1.33313;1.33313;1.33313;1.33313;1.33313;1.33314;1.33314;1.33314;1.33314;1.33314;1.33314;1.33315;1.33315;1.33315;1.33315;1.33315;1.33315;1.33316;1.33316;1.33316;1.33316;1.33316;1.33316;1.33317;1.33317;1.33317;1.33317;1.33317;1.33317;1.33318;1.33318;1.33318
1.28455;1.28455;1.28455;1.28455;1.28455;1.28455;1.28455;1.28456;1.28456;1.28456;1.28456;1.28456;1.28456;1.28457;1.28457;1.28457;1.28457;1.28457;1.28457;1.28457;1.28458;1.28458;1.28458;1.28458;1.28458;1.28458;1.28459;1.28459;1.28459;1.28459;1.28459;1.28459;1.28459;1.2846;1.2846;1.2846;1.2846;1.2846;1.2846;1.28461;1.28461;1.28461;1.28461;1.28461;1.28461;1.28462;1.28462;1.28462;1.28462;1.28462;1.28462;1.28462;1.28463;1.28463;1.28463;1.28463;1.28463;1.28463;1.28464;1.28464;1.28464;1.28464;1.28464;1.28464;1.28464;1.28465;1.28465;1.28465;1.28465;1.28465;1.28465;1.28466;1.28466;1.28466;1.28466;1.28466;1.28466;1.28466;1.28467;1.28467;1.28467;1.28467;1.28467;1.28467;1.28468;1.28468;1.28468;1.28468;1.28468;1.28468;1.28468;1.28469;1.28469;1.28469;1.28469;1.28469;1.28469;1.2847;1.2847;1.2847;1.2847
1.23298;1.23298;1.23298;1.23299;1.23299;1.23299;1.23299;1.23299;1.23299;1.23299;1.233;1.233;1.233;1.233;1.233;1.233;1.233;1.23301;1.23301;1.23301;1.23301;1.23301;1.23301;1.23301;1.23302;1.23302;1.23302;1.23302;1.23302;1.23302;1.23302;1.23303;1.23303;1.23303;1.23303;1.23303;1.23303;1.23303;1.23304;1.23304;1.23304;1.23304;1.23304;1.23304;1.23304;1.23305;1.23305;1.23305;1.23305;1.23305;1.23305;1.23305;1.23306;1.23306;1.23306;1.23306;1.23306;1.23306;1.23306;1.23307;1.23307;1.23307;1.23307;1.23307;1.23307;1.23307;1.23308;1.23308;1.23308;1.23308;1.23308;1.23308;1.23308;1.23309;1.23309;1.23309;1.23309;1.23309;1.23309;1.23309;1.2331;1.2331;1.2331;1.2331;1.2331;1.2331;1.2331;1.23311;1.23311;1.23311;1.23311;1.23311;1.23311;1.23311;1.23312;1.23312;1.23312;1.23312;1.23312;1.23312;1.23312
1.17852;1.17853;1.17853;1.17853;1.17853;1.17853;1.17853;1.17853;1.17854;1.17854;1.17854;1.17854;1.17854;1.17854;1.17854;1.17854;1.17855;1.17855;1.17855;1.17855;1.17855;1.17855;1.17855;1.17856;1.17856;1.17856;1.17856;1.17856;1.17856;1.17856;1.17856;1.17857;1.17857;1.17857;1.17857;1.17857;1.17857;1.17857;1.17857;1.17858;1.17858;1.17858;1.17858;1.17858;1.17858;1.17858;1.17859;1.17859;1.17859;1.17859;1.17859;1.17859;1.17859;1.17859;1.1786;1.1786;1.1786;1.1786;1.1786;1.1786;1.1786;1.1786;1.17861;1.17861;1.17861;1.17861;1.17861;1.17861;1.17861;1.17862;1.17862;1.17862;1.17862;1.17862;1.17862;1.17862;1.17862;1.17863;1.17863;1.17863;1.17863;1.17863;1.17863;1.17863;1.17864;1.17864;1.17864;1.17864;1.17864;1.17864;1.17864;1.17864;1.17865;1.17865;1.17865;1.17865;1.17865;1.17865;1.17865;1.17865;1.17866
1.12139;1.12139;1.12139;1.12139;1.1214;1.1214;1.1214;1.1214;1.1214;1.1214;1.1214;1.1214;1.1214;1.12141;1.12141;1.12141;1.12141;1.12141;1.12141;1.12141;1.12141;1.12142;1.12142;1.12142;1.12142;1.12142;1.12142;1.12142;1.12142;1.12143;1.12143;1.12143;1.12143;1.12143;1.12143;1.12143;1.12143;1.12143;1.12144;1.12144;1.12144;1.12144;1.12144;1.12144;1.12144;1.12144;1.12145;1.12145;1.12145;1.12145;1.12145;1.12145;1.12145;1.12145;1.12145;1.12146;1.12146;1.12146;1.12146;1.12146;1.12146;1.12146;1.12146;1.12147;1.12147;1.12147;1.12147;1.12147;1.12147;1.12147;1.12147;1.12148;1.12148;1.12148;1.12148;1.12148;1.12148;1.12148;1.12148;1.12148;1.12149;1.12149;1.12149;1.12149;1.12149;1.12149;1.12149;1.12149;1.1215;1.1215;1.1215;1.1215;1.1215;1.1215;1.1215;1.1215;1.12151;1.12151;1.12151;1.12151;1.12151
1.0618;1.0618;1.06181;1.06181;1.06181;1.06181;1.06181;1.06181;1.06181;1.06181;1.06181;1.06182;1.06182;1.06182;1.06182;1.06182;1.06182;1.06182;1.06182;1.06182;1.06183;1.06183;1.06183;1.06183;1.06183;1.06183;1.06183;1.06183;1.06183;1.06183;1.06184;1.06184;1.06184;1.06184;1.06184;1.06184;1.06184;1.06184;1.06184;1.06185;1.06185;1.06185;1.06185;1.06185;1.06185;1.06185;1.06185;1.06185;1.06186;1.06186;1.06186;1.06186;1.06186;1.06186;1.06186;1.06186;1.06186;1.06186;1.06187;1.06187;1.06187;1.06187;1.06187;1.06187;1.06187;1.06187;1.06187;1.06188;1.06188;1.06188;1.06188;1.06188;1.06188;1.06188;1.06188;1.06188;1.06189;1.06189;1.06189;1.06189;1.06189;1.06189;1.06189;1.06189;1.06189;1.0619;1.0619;1.0619;1.0619;1.0619;1.0619;1.0619;1.0619;1.0619;1.0619;1.06191;1.06191;1.06191;1.06191;1.06191;1.06191
1;1;1;1;1;1;1.00001;1.00001;1.00001;1.00001;1.00001;1.00001;1.00001;1.00001;1.00001;1.00001;1.00002;1.00002;1.00002;1.00002;1.00002;1.00002;1.00002;1.00002;1.00002;1.00002;1.00002;1.00003;1.00003;1.00003;1.00003;1.00003;1.00003;1.00003;1.00003;1.00003;1.00003;1.00004;1.00004;1.00004;1.00004;1.00004;1.00004;1.00004;1.00004;1.00004;1.00004;1.00004;1.00005;1.00005;1.00005;1.00005;1.00005;1.00005;1.00005;1.00005;1.00005;1.00005;1.00006;1.00006;1.00006;1.00006;1.00006;1.00006;1.00006;1.00006;1.00006;1.00006;1.00006;1.00007;1.00007;1.00007;1.00007;1.00007;1.00007;1.00007;1.00007;1.00007;1.00007;1.00008;1.00008;1.00008;1.00008;1.00008;1.00008;1.00008;1.00008;1.00008;1.00008;1.00008;1.00009;1.00009;1.00009;1.00009;1.00009;1.00009;1.00009;1.00009;1.00009;1.00009;1.0001
0.936223;0.936224;0.936224;0.936225;0.936226;0.936227;0.936228;0.936229;0.936229;0.93623;0.936231;0.936232;0.936233;0.936234;0.936234;0.936235;0.936236;0.936237;0.936238;0.936239;0.936239;0.93624;0.936241;0.936242;0.936243;0.936244;0.936244;0.936245;0.936246;0.936247;0.936248;0.936249;0.936249;0.93625;0.936251;0.936252;0.936253;0.936254;0.936254;0.936255;0.936256;0.936257;0.936258;0.936259;0.936259;0.93626;0.936261;0.936262;0.936263;0.936264;0.936264;0.936265;0.936266;0.936267;0.936268;0.936269;0.936269;0.93627;0.936271;0.936272;0.936273;0.936274;0.936274;0.936275;0.936276;0.936277;0.936278;0.936279;0.936279;0.93628;0.936281;0.936282;0.936283;0.936284;0.936284;0.936285;0.936286;0.936287;0.936288;0.936289;0.936289;0.93629;0.936291;0.936292;0.936293;0.936294;0.936294;0.936295;0.936296;0.936297;0.936298;0.936299;0.9363;0.9363;0.936301;0.936302;0.936303;0.936304;0.936305;0.936305;0.936306
0.870724;0.870725;0.870726;0.870726;0.870727;0.870728;0.870728;0.870729;0.87073;0.870731;0.870731;0.870732;0.870733;0.870733;0.870734;0.870735;0.870736;0.870736;0.870737;0.870738;0.870739;0.870739;0.87074;0.870741;0.870741;0.870742;0.870743;0.870744;0.870744;0.870745;0.870746;0.870746;0.870747;0.870748;0.870749;0.870749;0.87075;0.870751;0.870751;0.870752;0.870753;0.870754;0.870754;0.870755;0.870756;0.870756;0.870757;0.870758;0.870759;0.870759;0.87076;0.870761;0.870761;0.870762;0.870763;0.870764;0.870764;0.870765;0.870766;0.870766;0.870767;0.870768;0.870769;0.870769;0.87077;0.870771;0.870771;0.870772;0.870773;0.870774;0.870774;0.870775;0.870776;0.870776;0.870777;0.870778;0.870779;0.870779;0.87078;0.870781;0.870781;0.870782;0.870783;0.870784;0.870784;0.870785;0.870786;0.870786;0.870787;0.870788;0.870789;0.870789;0.87079;0.870791;0.870791;0.870792;0.870793;0.870794;0.870794;0.870795;0.870796
0.803762;0.803763;0.803764;0.803764;0.803765;0.803765;0.803766;0.803767;0.803767;0.803768;0.803768;0.803769;0.80377;0.80377;0.803771;0.803771;0.803772;0.803773;0.803773;0.803774;0.803774;0.803775;0.803776;0.803776;0.803777;0.803777;0.803778;0.803779;0.803779;0.80378;0.80378;0.803781;0.803782;0.803782;0.803783;0.803783;0.803784;0.803784;0.803785;0.803786;0.803786;0.803787;0.803787;0.803788;0.803789;0.803789;0.80379;0.80379;0.803791;0.803792;0.803792;0.803793;0.803793;0.803794;0.803795;0.803795;0.803796;0.803796;0.803797;0.803798;0.803798;0.803799;0.803799;0.8038;0.803801;0.803801;0.803802;0.803802;0.803803;0.803804;0.803804;0.803805;0.803805;0.803806;0.803807;0.803807;0.803808;0.803808;0.803809;0.80381;0.80381;0.803811;0.803811;0.803812;0.803813;0.803813;0.803814;0.803814;0.803815;0.803815;0.803816;0.803817;0.803817;0.803818;0.803818;0.803819;0.80382;0.80382;0.803821;0.803821;0.803822
0.735602;0.735602;0.735603;0.735603;0.735604;0.735604;0.735605;0.735605;0.735606;0.735606;0.735606;0.735607;0.735607;0.735608;0.735608;0.735609;0.735609;0.73561;0.73561;0.735611;0.735611;0.735612;0.735612;0.735613;0.735613;0.735614;0.735614;0.735615;0.735615;0.735616;0.735616;0.735617;0.735617;0.735617;0.735618;0.735618;0.735619;0.735619;0.73562;0.73562;0.735621;0.735621;0.735622;0.735622;0.735623;0.735623;0.735624;0.735624;0.735625;0.735625;0.735626;0.735626;0.735627;0.735627;0.735627;0.735628;0.735628;0.735629;0.735629;0.73563;0.73563;0.735631;0.735631;0.735632;0.735632;0.735633;0.735633;0.735634;0.735634;0.735635;0.735635;0.735636;0.735636;0.735637;0.735637;0.735637;0.735638;0.735638;0.735639;0.735639;0.73564;0.73564;0.735641;0.735641;0.735642;0.735642;0.735643;0.735643;0.735644;0.735644;0.735645;0.735645;0.735646;0.735646;0.735647;0.735647;0.735647;0.735648;0.735648;0.735649;0.735649
